"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households","Margin of Error!!Percent!!All households","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households!!All households","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households!!All households","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages"
"1600000US1751349","Mundelein village, Illinois","10819","333","2293","219","1468","268","927","177","63","46","(X)","(X)","21.2","1.9","13.6","2.5","8.6","1.6","0.6","0.4","928","231","403","162","342","140","173","77","10","16","8.6","2.0","17.6","6.5","23.3","8.5","18.7","8.2","15.9","27.6"
"1600000US1751453","Murphysboro city, Illinois","3307","248","138","87","6","10","21","21","0","16","(X)","(X)","4.2","2.7","0.2","0.3","0.6","0.7","0.0","0.9","7","11","7","11","0","16","0","16","0","16","0.2","0.3","5.1","8.6","0.0","100.0","0.0","62.2","-","**"
"1600000US1751479","Murrayville village, Illinois","208","37","2","4","0","11","0","11","0","11","(X)","(X)","1.0","1.7","0.0","13.4","0.0","13.4","0.0","13.4","0","11","0","11","0","11","0","11","0","11","0.0","13.4","0.0","100.0","-","**","-","**","-","**"
"1600000US1751622","Naperville city, Illinois","51940","638","2273","289","5775","479","5130","419","620","161","(X)","(X)","4.4","0.6","11.1","0.9","9.9","0.8","1.2","0.3","1178","214","111","97","319","127","692","178","56","63","2.3","0.4","4.9","4.2","5.5","2.2","13.5","3.4","9.0","9.7"
"1600000US1751648","Naplate village, Illinois","235","44","4","4","3","5","0","11","0","11","(X)","(X)","1.7","1.6","1.3","1.9","0.0","12.0","0.0","12.0","0","11","0","11","0","11","0","11","0","11","0.0","12.0","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1751661","Naples town, Illinois","32","18","0","11","9","11","2","3","0","11","(X)","(X)","0.0","50.4","28.1","29.4","6.3","11.9","0.0","50.4","0","11","0","11","0","11","0","11","0","11","0.0","50.4","-","**","0.0","95.0","0.0","100.0","-","**"
"1600000US1751700","Nashville city, Illinois","1285","86","11","15","22","24","7","11","0","11","(X)","(X)","0.9","1.2","1.7","1.8","0.5","0.9","0.0","2.3","11","15","11","15","0","11","0","11","0","11","0.9","1.2","100.0","85.9","0.0","60.7","0.0","100.0","-","**"
"1600000US1751726","Nason city, Illinois","103","21","0","11","0","11","1","3","0","11","(X)","(X)","0.0","24.9","0.0","24.9","1.0","2.7","0.0","24.9","0","11","0","11","0","11","0","11","0","11","0.0","24.9","-","**","-","**","0.0","100.0","-","**"
"1600000US1751791","Nauvoo city, Illinois","356","67","5","7","2","5","0","11","0","11","(X)","(X)","1.4","1.8","0.6","1.3","0.0","8.1","0.0","8.1","0","11","0","11","0","11","0","11","0","11","0.0","8.1","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1751882","Nebo village, Illinois","123","29","0","11","0","11","0","11","0","11","(X)","(X)","0.0","21.4","0.0","21.4","0.0","21.4","0.0","21.4","0","11","0","11","0","11","0","11","0","11","0.0","21.4","-","**","-","**","-","**","-","**"
"1600000US1751947","Nelson village, Illinois","60","19","1","2","0","11","0","11","0","11","(X)","(X)","1.7","3.2","0.0","36.7","0.0","36.7","0.0","36.7","0","11","0","11","0","11","0","11","0","11","0.0","36.7","0.0","100.0","-","**","-","**","-","**"
"1600000US1751986","Neoga city, Illinois","634","75","23","20","7","9","0","11","0","11","(X)","(X)","3.6","3.2","1.1","1.4","0.0","4.6","0.0","4.6","0","11","0","11","0","11","0","11","0","11","0.0","4.6","0.0","59.4","0.0","100.0","-","**","-","**"
"1600000US1751999","Neponset village, Illinois","188","33","11","10","2","3","2","4","0","11","(X)","(X)","5.9","5.3","1.1","1.4","1.1","2.4","0.0","14.7","1","4","0","11","0","11","1","4","0","11","0.5","1.9","0.0","85.9","0.0","100.0","50.0","50.0","-","**"
"1600000US1752103","Newark village, Illinois","409","61","12","10","28","29","0","11","0","11","(X)","(X)","2.9","2.6","6.8","6.9","0.0","7.1","0.0","7.1","0","11","0","11","0","11","0","11","0","11","0.0","7.1","0.0","82.3","0.0","53.8","-","**","-","**"
"1600000US1752116","New Athens village, Illinois","786","73","5","8","15","19","0","11","0","11","(X)","(X)","0.6","1.0","1.9","2.4","0.0","3.7","0.0","3.7","5","8","5","8","0","11","0","11","0","11","0.6","1.0","100.0","100.0","0.0","73.6","-","**","-","**"
"1600000US1752142","New Baden village, Illinois","1247","157","87","70","0","11","0","11","0","11","(X)","(X)","7.0","5.8","0.0","2.4","0.0","2.4","0.0","2.4","0","11","0","11","0","11","0","11","0","11","0.0","2.4","0.0","28.4","-","**","-","**","-","**"
"1600000US1752155","New Bedford village, Illinois","31","13","0","11","0","11","0","11","0","11","(X)","(X)","0.0","51.2","0.0","51.2","0.0","51.2","0.0","51.2","0","11","0","11","0","11","0","11","0","11","0.0","51.2","-","**","-","**","-","**","-","**"
"1600000US1752168","New Berlin village, Illinois","570","63","13","18","22","28","0","11","0","11","(X)","(X)","2.3","3.1","3.9","4.9","0.0","5.1","0.0","5.1","0","11","0","11","0","11","0","11","0","11","0.0","5.1","0.0","79.0","0.0","60.7","-","**","-","**"
"1600000US1752220","New Boston city, Illinois","247","35","0","11","0","11","2","3","0","11","(X)","(X)","0.0","11.4","0.0","11.4","0.8","1.4","0.0","11.4","0","11","0","11","0","11","0","11","0","11","0.0","11.4","-","**","-","**","0.0","100.0","-","**"
"1600000US1752285","New Burnside village, Illinois","67","22","0","11","0","11","0","11","0","11","(X)","(X)","0.0","34.3","0.0","34.3","0.0","34.3","0.0","34.3","0","11","0","11","0","11","0","11","0","11","0.0","34.3","-","**","-","**","-","**","-","**"
"1600000US1752311","New Canton town, Illinois","143","33","1","3","1","3","0","11","0","11","(X)","(X)","0.7","2.4","0.7","1.9","0.0","18.8","0.0","18.8","0","11","0","11","0","11","0","11","0","11","0.0","18.8","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1752415","New Douglas village, Illinois","110","25","5","8","1","3","0","11","0","11","(X)","(X)","4.5","7.6","0.9","3.0","0.0","23.6","0.0","23.6","5","8","5","8","0","11","0","11","0","11","4.5","7.6","100.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1752467","New Grand Chain village, Illinois","66","24","0","11","3","4","0","11","0","11","(X)","(X)","0.0","34.6","4.5","6.1","0.0","34.6","0.0","34.6","0","11","0","11","0","11","0","11","0","11","0.0","34.6","-","**","0.0","100.0","-","**","-","**"
"1600000US1752506","New Haven village, Illinois","163","42","0","11","0","11","0","11","0","11","(X)","(X)","0.0","16.7","0.0","16.7","0.0","16.7","0.0","16.7","0","11","0","11","0","11","0","11","0","11","0.0","16.7","-","**","-","**","-","**","-","**"
"1600000US1752545","New Holland village, Illinois","113","22","0","11","2","3","0","11","0","11","(X)","(X)","0.0","23.0","1.8","2.5","0.0","23.0","0.0","23.0","0","11","0","11","0","11","0","11","0","11","0.0","23.0","-","**","0.0","100.0","-","**","-","**"
"1600000US1752584","New Lenox village, Illinois","8796","229","268","87","331","104","59","40","60","43","(X)","(X)","3.0","1.0","3.8","1.2","0.7","0.5","0.7","0.5","61","45","9","14","36","29","16","25","0","21","0.7","0.5","3.4","5.1","10.9","8.9","27.1","35.9","0.0","36.7"
"1600000US1752623","Newman city, Illinois","318","48","0","11","5","5","2","3","0","11","(X)","(X)","0.0","9.0","1.6","1.5","0.6","1.1","0.0","9.0","1","2","0","11","1","2","0","11","0","11","0.3","0.7","-","**","20.0","52.7","0.0","100.0","-","**"
"1600000US1752701","New Milford village, Illinois","311","56","35","30","5","6","6","6","0","11","(X)","(X)","11.3","8.6","1.6","2.1","1.9","2.0","0.0","9.2","6","6","2","4","0","11","4","5","0","11","1.9","2.0","5.7","12.3","0.0","100.0","66.7","63.3","-","**"
"1600000US1752714","New Minden village, Illinois","81","21","0","11","2","3","0","11","0","11","(X)","(X)","0.0","30.0","2.5","3.7","0.0","30.0","0.0","30.0","0","11","0","11","0","11","0","11","0","11","0.0","30.0","-","**","0.0","100.0","-","**","-","**"
"1600000US1752805","New Salem village, Illinois","104","39","0","11","0","11","0","11","0","11","(X)","(X)","0.0","24.7","0.0","24.7","0.0","24.7","0.0","24.7","0","11","0","11","0","11","0","11","0","11","0.0","24.7","-","**","-","**","-","**","-","**"
"1600000US1752844","Newton city, Illinois","1265","126","37","38","0","11","0","11","0","11","(X)","(X)","2.9","3.0","0.0","2.3","0.0","2.3","0.0","2.3","0","11","0","11","0","11","0","11","0","11","0.0","2.3","0.0","46.8","-","**","-","**","-","**"
"1600000US1752961","Niantic village, Illinois","228","36","0","11","0","11","0","11","0","11","(X)","(X)","0.0","12.3","0.0","12.3","0.0","12.3","0.0","12.3","0","11","0","11","0","11","0","11","0","11","0.0","12.3","-","**","-","**","-","**","-","**"
"1600000US1753000","Niles village, Illinois","10925","357","694","165","3593","374","1090","200","629","175","(X)","(X)","6.4","1.5","32.9","3.2","10.0","1.9","5.8","1.6","1635","242","180","120","1074","235","243","109","138","104","15.0","2.2","25.9","14.1","29.9","5.5","22.3","8.4","21.9","14.6"
"1600000US1753039","Nilwood town, Illinois","85","23","0","11","0","11","0","11","0","11","(X)","(X)","0.0","28.9","0.0","28.9","0.0","28.9","0.0","28.9","0","11","0","11","0","11","0","11","0","11","0.0","28.9","-","**","-","**","-","**","-","**"
"1600000US1753143","Noble village, Illinois","275","53","18","18","2","3","0","11","0","11","(X)","(X)","6.5","6.2","0.7","1.3","0.0","10.3","0.0","10.3","0","11","0","11","0","11","0","11","0","11","0.0","10.3","0.0","67.2","0.0","100.0","-","**","-","**"
"1600000US1753169","Nokomis city, Illinois","916","70","4","6","0","11","10","15","0","11","(X)","(X)","0.4","0.6","0.0","3.2","1.1","1.7","0.0","3.2","10","15","0","11","0","11","10","15","0","11","1.1","1.7","0.0","100.0","-","**","100.0","90.1","-","**"
"1600000US1753195","Nora village, Illinois","62","23","0","11","6","11","0","11","0","11","(X)","(X)","0.0","36.0","9.7","15.3","0.0","36.0","0.0","36.0","0","11","0","11","0","11","0","11","0","11","0.0","36.0","-","**","0.0","100.0","-","**","-","**"
"1600000US1753234","Normal town, Illinois","19368","533","338","113","443","188","545","146","41","37","(X)","(X)","1.7","0.6","2.3","1.0","2.8","0.7","0.2","0.2","202","131","8","12","130","117","64","60","0","27","1.0","0.7","2.4","3.6","29.3","22.4","11.7","10.6","0.0","44.5"
"1600000US1753377","Norridge village, Illinois","5477","232","306","130","2162","234","160","53","133","68","(X)","(X)","5.6","2.3","39.5","4.3","2.9","1.0","2.4","1.2","629","126","26","25","555","122","36","30","12","18","11.5","2.2","8.5","8.3","25.7","5.7","22.5","17.6","9.0","15.1"
"1600000US1753390","Norris village, Illinois","80","25","0","11","1","3","0","11","0","11","(X)","(X)","0.0","30.3","1.3","3.0","0.0","30.3","0.0","30.3","0","11","0","11","0","11","0","11","0","11","0.0","30.3","-","**","0.0","100.0","-","**","-","**"
"1600000US1753403","Norris City village, Illinois","516","84","0","11","0","11","5","10","0","11","(X)","(X)","0.0","5.6","0.0","5.6","1.0","1.9","0.0","5.6","0","11","0","11","0","11","0","11","0","11","0.0","5.6","-","**","-","**","0.0","100.0","-","**"
"1600000US1753442","North Aurora village, Illinois","6743","285","697","190","371","120","148","73","12","20","(X)","(X)","10.3","2.8","5.5","1.7","2.2","1.1","0.2","0.3","160","59","68","39","81","49","11","18","0","18","2.4","0.9","9.8","5.9","21.8","11.4","7.4","12.5","0.0","82.3"
"1600000US1753455","North Barrington village, Illinois","1075","87","31","21","77","35","56","30","0","11","(X)","(X)","2.9","1.9","7.2","3.2","5.2","2.8","0.0","2.7","3","5","0","11","3","5","0","11","0","11","0.3","0.4","0.0","51.2","3.9","6.0","0.0","38.1","-","**"
"1600000US1753481","Northbrook village, Illinois","13056","342","299","111","1894","275","1526","177","111","54","(X)","(X)","2.3","0.8","14.5","2.2","11.7","1.3","0.9","0.4","579","143","25","37","242","94","312","106","0","24","4.4","1.1","8.4","12.4","12.8","4.9","20.4","7.0","0.0","23.4"
"1600000US1753559","North Chicago city, Illinois","7310","371","1970","210","283","104","295","99","47","38","(X)","(X)","26.9","3.0","3.9","1.4","4.0","1.3","0.6","0.5","569","129","496","125","19","23","54","36","0","21","7.8","1.8","25.2","5.6","6.7","8.2","18.3","11.7","0.0","41.6"
"1600000US1753585","North City village, Illinois","248","43","5","5","0","11","0","11","0","11","(X)","(X)","2.0","2.3","0.0","11.4","0.0","11.4","0.0","11.4","0","11","0","11","0","11","0","11","0","11","0.0","11.4","0.0","100.0","-","**","-","**","-","**"
"1600000US1753663","Northfield village, Illinois","2274","138","107","81","141","74","144","91","8","16","(X)","(X)","4.7","3.5","6.2","3.2","6.3","4.1","0.4","0.7","71","48","0","16","44","42","27","24","0","16","3.1","2.1","0.0","24.1","31.2","24.6","18.8","22.0","0.0","100.0"
"1600000US1753793","North Henderson village, Illinois","72","19","0","11","0","11","0","11","0","11","(X)","(X)","0.0","32.7","0.0","32.7","0.0","32.7","0.0","32.7","0","11","0","11","0","11","0","11","0","11","0.0","32.7","-","**","-","**","-","**","-","**"
"1600000US1753871","Northlake city, Illinois","4014","212","1928","187","358","121","60","45","37","50","(X)","(X)","48.0","4.9","8.9","2.9","1.5","1.1","0.9","1.2","481","119","320","99","123","76","38","41","0","18","12.0","2.8","16.6","5.0","34.4","18.5","63.3","38.1","0.0","46.8"
"1600000US1754092","North Pekin village, Illinois","654","77","24","27","3","5","0","11","0","11","(X)","(X)","3.7","4.1","0.5","0.7","0.0","4.5","0.0","4.5","0","11","0","11","0","11","0","11","0","11","0.0","4.5","0.0","58.2","0.0","100.0","-","**","-","**"
"1600000US1754144","North Riverside village, Illinois","2685","169","579","137","268","137","77","69","18","27","(X)","(X)","21.6","5.3","10.0","4.9","2.9","2.6","0.7","1.0","45","52","31","44","14","24","0","16","0","16","1.7","1.9","5.4","7.6","5.2","9.5","0.0","31.1","0.0","67.2"
"1600000US1754222","North Utica village, Illinois","541","63","6","6","28","19","4","7","0","11","(X)","(X)","1.1","1.2","5.2","3.5","0.7","1.2","0.0","5.4","4","6","0","11","4","6","0","11","0","11","0.7","1.0","0.0","100.0","14.3","21.3","0.0","100.0","-","**"
"1600000US1754404","Norwood village, Illinois","184","37","0","11","1","2","1","3","0","11","(X)","(X)","0.0","15.0","0.5","1.1","0.5","1.9","0.0","15.0","0","11","0","11","0","11","0","11","0","11","0.0","15.0","-","**","0.0","100.0","0.0","100.0","-","**"
"1600000US1754534","Oak Brook village, Illinois","3039","154","117","49","570","121","344","88","66","51","(X)","(X)","3.8","1.7","18.8","3.9","11.3","2.8","2.2","1.7","48","38","10","15","19","21","19","24","0","16","1.6","1.2","8.5","13.1","3.3","3.6","5.5","7.3","0.0","34.6"
"1600000US1754560","Oakbrook Terrace city, Illinois","1216","133","112","53","227","80","47","30","4","8","(X)","(X)","9.2","4.3","18.7","6.2","3.9","2.4","0.3","0.6","37","29","5","8","32","28","0","11","0","11","3.0","2.4","4.5","8.1","14.1","12.2","0.0","41.6","0.0","100.0"
"1600000US1754586","Oakdale village, Illinois","85","22","2","4","0","11","0","11","0","11","(X)","(X)","2.4","5.3","0.0","28.9","0.0","28.9","0.0","28.9","0","11","0","11","0","11","0","11","0","11","0.0","28.9","0.0","100.0","-","**","-","**","-","**"
"1600000US1754625","Oakford village, Illinois","122","31","4","5","0","11","0","11","0","11","(X)","(X)","3.3","4.2","0.0","21.6","0.0","21.6","0.0","21.6","0","11","0","11","0","11","0","11","0","11","0.0","21.6","0.0","100.0","-","**","-","**","-","**"
"1600000US1754638","Oak Forest city, Illinois","10275","372","778","154","486","179","276","106","102","90","(X)","(X)","7.6","1.5","4.7","1.8","2.7","1.0","1.0","0.9","254","127","118","76","94","103","14","22","28","37","2.5","1.3","15.2","9.6","19.3","18.7","5.1","8.1","27.5","33.4"
"1600000US1754703","Oak Grove village, Illinois","226","53","8","13","1","5","0","11","0","11","(X)","(X)","3.5","5.6","0.4","2.2","0.0","12.4","0.0","12.4","0","11","0","11","0","11","0","11","0","11","0.0","12.4","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1754781","Oakland city, Illinois","382","57","0","11","2","3","0","11","0","11","(X)","(X)","0.0","7.5","0.5","0.7","0.0","7.5","0.0","7.5","0","11","0","11","0","11","0","11","0","11","0.0","7.5","-","**","0.0","100.0","-","**","-","**"
"1600000US1754820","Oak Lawn village, Illinois","21248","491","2981","275","2359","321","456","160","1024","183","(X)","(X)","14.0","1.3","11.1","1.5","2.1","0.8","4.8","0.9","1244","239","306","137","700","187","148","131","90","51","5.9","1.1","10.3","4.4","29.7","6.8","32.5","20.9","8.8","4.7"
"1600000US1754885","Oak Park village, Illinois","21603","450","1605","264","1130","170","642","171","167","84","(X)","(X)","7.4","1.2","5.2","0.8","3.0","0.8","0.8","0.4","453","168","181","127","76","41","160","106","36","45","2.1","0.8","11.3","7.0","6.7","3.7","24.9","12.9","21.6","22.2"
"1600000US1754924","Oak Run CDP, Illinois","252","44","4","5","0","11","0","11","0","11","(X)","(X)","1.6","2.0","0.0","11.2","0.0","11.2","0.0","11.2","3","4","3","4","0","11","0","11","0","11","1.2","1.6","75.0","74.6","-","**","-","**","-","**"
"1600000US1755002","Oakwood village, Illinois","621","81","16","21","5","6","3","5","0","11","(X)","(X)","2.6","3.3","0.8","0.9","0.5","0.8","0.0","4.7","0","11","0","11","0","11","0","11","0","11","0.0","4.7","0.0","71.2","0.0","100.0","0.0","100.0","-","**"
"1600000US1755041","Oakwood Hills village, Illinois","822","76","32","17","60","26","11","16","0","11","(X)","(X)","3.9","2.0","7.3","3.1","1.3","1.9","0.0","3.6","10","9","0","11","10","9","0","11","0","11","1.2","1.1","0.0","50.4","16.7","14.3","0.0","85.9","-","**"
"1600000US1755106","Oblong village, Illinois","637","88","0","11","6","10","0","11","3","4","(X)","(X)","0.0","4.6","0.9","1.5","0.0","4.6","0.5","0.7","0","11","0","11","0","11","0","11","0","11","0.0","4.6","-","**","0.0","100.0","-","**","0.0","100.0"
"1600000US1755132","Oconee village, Illinois","69","37","2","4","1","2","0","11","0","11","(X)","(X)","2.9","4.7","1.4","2.9","0.0","33.6","0.0","33.6","0","11","0","11","0","11","0","11","0","11","0.0","33.6","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1755171","Odell village, Illinois","387","61","9","15","8","12","0","11","0","11","(X)","(X)","2.3","3.8","2.1","3.1","0.0","7.5","0.0","7.5","0","11","0","11","0","11","0","11","0","11","0.0","7.5","0.0","95.0","0.0","100.0","-","**","-","**"
"1600000US1755210","Odin village, Illinois","385","57","0","11","6","6","0","11","0","11","(X)","(X)","0.0","7.5","1.6","1.6","0.0","7.5","0.0","7.5","0","11","0","11","0","11","0","11","0","11","0.0","7.5","-","**","0.0","100.0","-","**","-","**"
"1600000US1755249","O'Fallon city, Illinois","10974","322","458","188","289","118","252","87","129","96","(X)","(X)","4.2","1.7","2.6","1.1","2.3","0.8","1.2","0.9","153","113","96","104","10","17","37","35","10","16","1.4","1.0","21.0","19.3","3.5","5.8","14.7","12.5","7.8","11.7"
"1600000US1755275","Ogden village, Illinois","330","49","7","7","4","5","0","11","0","11","(X)","(X)","2.1","2.0","1.2","1.4","0.0","8.7","0.0","8.7","0","11","0","11","0","11","0","11","0","11","0.0","8.7","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1755353","Oglesby city, Illinois","1533","107","98","53","23","20","6","11","9","15","(X)","(X)","6.4","3.6","1.5","1.3","0.4","0.7","0.6","1.0","29","34","29","34","0","11","0","11","0","11","1.9","2.2","29.6","29.6","0.0","59.4","0.0","100.0","0.0","95.0"
"1600000US1755379","Ohio village, Illinois","226","40","3","4","3","4","0","11","0","11","(X)","(X)","1.3","1.8","1.3","1.8","0.0","12.4","0.0","12.4","0","11","0","11","0","11","0","11","0","11","0.0","12.4","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1755418","Ohlman village, Illinois","62","21","0","11","0","11","0","11","0","11","(X)","(X)","0.0","36.0","0.0","36.0","0.0","36.0","0.0","36.0","0","11","0","11","0","11","0","11","0","11","0.0","36.0","-","**","-","**","-","**","-","**"
"1600000US1755470","Okawville village, Illinois","658","68","14","14","7","8","0","11","0","11","(X)","(X)","2.1","2.1","1.1","1.2","0.0","4.5","0.0","4.5","0","11","0","11","0","11","0","11","0","11","0.0","4.5","0.0","76.1","0.0","100.0","-","**","-","**"
"1600000US1755639","Old Mill Creek village, Illinois","84","50","8","10","1","2","0","11","0","11","(X)","(X)","9.5","12.9","1.2","2.5","0.0","29.2","0.0","29.2","0","11","0","11","0","11","0","11","0","11","0.0","29.2","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1755717","Old Ripley village, Illinois","43","17","0","11","0","11","0","11","0","11","(X)","(X)","0.0","43.5","0.0","43.5","0.0","43.5","0.0","43.5","0","11","0","11","0","11","0","11","0","11","0.0","43.5","-","**","-","**","-","**","-","**"
"1600000US1755756","Old Shawneetown village, Illinois","45","20","0","11","0","11","0","11","0","11","(X)","(X)","0.0","42.5","0.0","42.5","0.0","42.5","0.0","42.5","0","11","0","11","0","11","0","11","0","11","0.0","42.5","-","**","-","**","-","**","-","**"
"1600000US1755847","Olive Branch CDP, Illinois","178","55","0","11","0","11","0","11","0","11","(X)","(X)","0.0","15.5","0.0","15.5","0.0","15.5","0.0","15.5","0","11","0","11","0","11","0","11","0","11","0.0","15.5","-","**","-","**","-","**","-","**"
"1600000US1755886","Olivet CDP, Illinois","169","62","0","11","16","22","0","11","0","11","(X)","(X)","0.0","16.2","9.5","14.2","0.0","16.2","0.0","16.2","0","11","0","11","0","11","0","11","0","11","0.0","16.2","-","**","0.0","71.2","-","**","-","**"
"1600000US1755899","Olmsted village, Illinois","167","44","0","11","0","11","0","11","0","11","(X)","(X)","0.0","16.4","0.0","16.4","0.0","16.4","0.0","16.4","0","11","0","11","0","11","0","11","0","11","0.0","16.4","-","**","-","**","-","**","-","**"
"1600000US1755912","Olney city, Illinois","3649","189","77","40","61","61","30","26","13","21","(X)","(X)","2.1","1.1","1.7","1.7","0.8","0.7","0.4","0.6","9","15","0","16","0","16","9","15","0","16","0.2","0.4","0.0","31.1","0.0","36.3","30.0","42.6","0.0","79.0"
